Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
275685,20in Monitor,1,109.99,10/16/2019 16:01,"672 Willow St, Boston, MA 02215"
275686,34in Ultrawide Monitor,1,379.99,10/25/2019 23:42,"500 Jefferson St, New York City, NY 10001"
275686,Lightning Charging Cable,1,14.95,10/25/2019 23:42,"500 Jefferson St, New York City, NY 10001"
275687,AAA Batteries (4-pack),1,2.99,10/25/2019 12:22,"176 Center St, Los Angeles, CA 90001"
275688,27in 4K Gaming Monitor,1,389.99,10/29/2019 20:15,"89 Church St, Portland, OR 97035"
275689,AA Batteries (4-pack),1,3.84,10/3/2019 11:30,"496 West St, Seattle, WA 98101"
275690,ThinkPad Laptop,1,999.99,10/1/2019 11:59,"721 Chestnut St, Dallas, TX 75001"
275691,USB-C Charging Cable,1,11.95,10/24/2019 19:16,"259 2nd St, Los Angeles, CA 90001"
275692,AAA Batteries (4-pack),1,2.99,10/16/2019 14:35,"976 River St, San Francisco, CA 94016"
275693,Lightning Charging Cable,1,14.95,10/27/2019 20:55,"610 Park St, San Francisco, CA 94016"
275694,Lightning Charging Cable,1,14.95,10/2/2019 10:53,"453 Pine St, New York City, NY 10001"
275695,Lightning Charging Cable,1,14.95,10/20/2019 15:56,"274 Highland St, Seattle, WA 98101"
275696,AAA Batteries (4-pack),2,2.99,10/6/2019 17:03,"191 Jackson St, San Francisco, CA 94016"
275697,USB-C Charging Cable,1,11.95,10/9/2019 13:29,"648 Park St, San Francisco, CA 94016"
275698,AAA Batteries (4-pack),1,2.99,10/21/2019 18:30,"184 12th St, San Francisco, CA 94016"
275699,USB-C Charging Cable,1,11.95,10/20/2019 16:25,"385 9th St, Los Angeles, CA 90001"
275700,AA Batteries (4-pack),2,3.84,10/9/2019 11:53,"328 North St, Seattle, WA 98101"
275701,34in Ultrawide Monitor,1,379.99,10/4/2019 0:22,"116 10th St, New York City, NY 10001"
275702,Wired Headphones,1,11.99,10/18/2019 16:54,"17 Elm St, Los Angeles, CA 90001"
275703,Apple Airpods Headphones,1,150,10/11/2019 19:53,"867 2nd St, San Francisco, CA 94016"
275704,USB-C Charging Cable,1,11.95,10/16/2019 9:27,"826 Highland St, Dallas, TX 75001"
275705,Wired Headphones,1,11.99,10/11/2019 5:25,"820 5th St, San Francisco, CA 94016"
275705,20in Monitor,1,109.99,10/11/2019 5:25,"820 5th St, San Francisco, CA 94016"
275706,USB-C Charging Cable,1,11.95,10/20/2019 18:36,"394 Hill St, Seattle, WA 98101"
275707,27in FHD Monitor,1,149.99,10/7/2019 12:09,"264 Meadow St, Boston, MA 02215"
275708,AAA Batteries (4-pack),1,2.99,10/1/2019 13:41,"989 Hill St, Seattle, WA 98101"
275709,AAA Batteries (4-pack),1,2.99,10/28/2019 0:40,"786 Center St, New York City, NY 10001"
275710,Macbook Pro Laptop,1,1700,10/23/2019 13:18,"254 1st St, San Francisco, CA 94016"
275711,AAA Batteries (4-pack),1,2.99,10/30/2019 18:55,"852 Lake St, San Francisco, CA 94016"
275712,Lightning Charging Cable,1,14.95,10/28/2019 7:48,"179 Park St, New York City, NY 10001"
275713,Apple Airpods Headphones,1,150,10/27/2019 14:31,"215 9th St, Atlanta, GA 30301"
275714,Macbook Pro Laptop,1,1700,10/19/2019 19:43,"477 Hickory St, San Francisco, CA 94016"
275715,Apple Airpods Headphones,1,150,10/5/2019 20:51,"221 1st St, San Francisco, CA 94016"
275716,Lightning Charging Cable,1,14.95,10/27/2019 14:27,"800 West St, Seattle, WA 98101"
275717,USB-C Charging Cable,1,11.95,10/13/2019 23:12,"827 Dogwood St, New York City, NY 10001"
275717,27in 4K Gaming Monitor,1,389.99,10/13/2019 23:12,"827 Dogwood St, New York City, NY 10001"
275718,USB-C Charging Cable,1,11.95,10/28/2019 11:09,"317 Elm St, New York City, NY 10001"
275719,USB-C Charging Cable,1,11.95,10/28/2019 6:24,"636 Lincoln St, Los Angeles, CA 90001"
275720,27in 4K Gaming Monitor,1,389.99,10/12/2019 12:40,"426 Willow St, New York City, NY 10001"
275721,USB-C Charging Cable,1,11.95,10/10/2019 15:59,"499 Elm St, Los Angeles, CA 90001"
275722,Lightning Charging Cable,1,14.95,10/22/2019 10:05,"813 Lincoln St, San Francisco, CA 94016"
275723,USB-C Charging Cable,1,11.95,10/11/2019 9:28,"976 Jefferson St, Dallas, TX 75001"
275724,AA Batteries (4-pack),1,3.84,10/26/2019 14:06,"964 2nd St, New York City, NY 10001"
275725,Google Phone,1,600,10/30/2019 16:20,"695 Spruce St, San Francisco, CA 94016"
275726,Macbook Pro Laptop,1,1700,10/11/2019 18:24,"256 Hill St, San Francisco, CA 94016"
275727,Lightning Charging Cable,1,14.95,10/14/2019 13:13,"785 13th St, Austin, TX 73301"
275728,Apple Airpods Headphones,1,150,10/25/2019 14:08,"605 Walnut St, Boston, MA 02215"
275729,Lightning Charging Cable,1,14.95,10/5/2019 0:28,"679 Johnson St, Austin, TX 73301"
275730,AAA Batteries (4-pack),1,2.99,10/23/2019 18:39,"385 7th St, Seattle, WA 98101"
275731,AAA Batteries (4-pack),1,2.99,10/5/2019 10:18,"817 Spruce St, Atlanta, GA 30301"
275732,AAA Batteries (4-pack),1,2.99,10/14/2019 23:48,"103 Church St, Los Angeles, CA 90001"
275733,Google Phone,1,600,10/25/2019 15:04,"128 Sunset St, San Francisco, CA 94016"
275734,LG Dryer,1,600,10/30/2019 18:09,"544 Highland St, Portland, OR 97035"
275735,USB-C Charging Cable,1,11.95,10/23/2019 22:11,"9 Chestnut St, Dallas, TX 75001"
275736,USB-C Charging Cable,1,11.95,10/30/2019 22:11,"768 5th St, Austin, TX 73301"
275737,AA Batteries (4-pack),1,3.84,10/28/2019 0:23,"164 8th St, Los Angeles, CA 90001"
275738,Lightning Charging Cable,1,14.95,10/8/2019 9:50,"334 Johnson St, Boston, MA 02215"
275739,USB-C Charging Cable,1,11.95,10/3/2019 17:06,"192 Hickory St, New York City, NY 10001"
275740,USB-C Charging Cable,1,11.95,10/11/2019 19:04,"185 Jefferson St, Boston, MA 02215"
275741,Lightning Charging Cable,1,14.95,10/28/2019 12:47,"493 Pine St, San Francisco, CA 94016"
275742,Google Phone,1,600,10/8/2019 15:36,"1 Dogwood St, New York City, NY 10001"
275743,Apple Airpods Headphones,1,150,10/4/2019 15:41,"398 7th St, Boston, MA 02215"
275744,Lightning Charging Cable,1,14.95,10/9/2019 21:38,"110 Park St, San Francisco, CA 94016"
275745,USB-C Charging Cable,2,11.95,10/6/2019 14:57,"181 14th St, Dallas, TX 75001"
275746,AAA Batteries (4-pack),3,2.99,10/9/2019 1:22,"322 Adams St, Portland, OR 97035"
275747,Wired Headphones,1,11.99,10/2/2019 14:08,"775 Hickory St, San Francisco, CA 94016"
275748,27in 4K Gaming Monitor,1,389.99,10/28/2019 16:50,"568 Wilson St, Atlanta, GA 30301"
275749,Macbook Pro Laptop,1,1700,10/22/2019 0:19,"724 Meadow St, San Francisco, CA 94016"
275750,Lightning Charging Cable,1,14.95,10/24/2019 14:10,"962 Spruce St, San Francisco, CA 94016"
275751,AA Batteries (4-pack),1,3.84,10/18/2019 19:35,"34 Sunset St, Los Angeles, CA 90001"
275752,AAA Batteries (4-pack),1,2.99,10/3/2019 18:23,"985 Adams St, Boston, MA 02215"
275753,AA Batteries (4-pack),1,3.84,10/21/2019 14:58,"497 Ridge St, Los Angeles, CA 90001"
275754,Flatscreen TV,1,300,10/1/2019 16:48,"998 7th St, Boston, MA 02215"
275755,USB-C Charging Cable,1,11.95,10/11/2019 12:07,"309 Elm St, Dallas, TX 75001"
275756,Flatscreen TV,1,300,10/2/2019 20:47,"410 Spruce St, Seattle, WA 98101"
275757,27in FHD Monitor,1,149.99,10/31/2019 16:59,"912 West St, Boston, MA 02215"
275758,Lightning Charging Cable,1,14.95,10/17/2019 19:20,"175 Hickory St, Portland, OR 97035"
275759,27in 4K Gaming Monitor,1,389.99,10/7/2019 21:24,"665 West St, Boston, MA 02215"
275760,iPhone,1,700,10/27/2019 13:04,"42 Church St, Seattle, WA 98101"
275760,Lightning Charging Cable,2,14.95,10/27/2019 13:04,"42 Church St, Seattle, WA 98101"
275761,27in FHD Monitor,1,149.99,10/26/2019 12:43,"598 Forest St, Los Angeles, CA 90001"
275762,Wired Headphones,1,11.99,10/8/2019 10:56,"756 7th St, Portland, OR 97035"
275763,USB-C Charging Cable,1,11.95,10/24/2019 13:26,"73 9th St, New York City, NY 10001"
275764,Wired Headphones,1,11.99,10/12/2019 12:51,"219 1st St, New York City, NY 10001"
275765,AA Batteries (4-pack),1,3.84,10/19/2019 22:30,"388 Johnson St, San Francisco, CA 94016"
275766,Lightning Charging Cable,1,14.95,10/15/2019 11:51,"75 5th St, Boston, MA 02215"
275767,AAA Batteries (4-pack),3,2.99,10/13/2019 10:15,"246 1st St, San Francisco, CA 94016"
275768,Bose SoundSport Headphones,1,99.99,10/2/2019 10:54,"355 10th St, Portland, OR 97035"
275769,AA Batteries (4-pack),1,3.84,10/26/2019 11:41,"350 9th St, Boston, MA 02215"
275770,Flatscreen TV,1,300,10/1/2019 22:42,"327 Jefferson St, Boston, MA 02215"
275771,AA Batteries (4-pack),1,3.84,10/1/2019 11:04,"969 Pine St, Los Angeles, CA 90001"
275772,AAA Batteries (4-pack),2,2.99,10/2/2019 22:10,"352 Lake St, Los Angeles, CA 90001"
275773,Wired Headphones,1,11.99,10/16/2019 21:24,"625 Lincoln St, Seattle, WA 98101"
275774,AA Batteries (4-pack),2,3.84,10/11/2019 19:09,"122 5th St, Los Angeles, CA 90001"
275775,AAA Batteries (4-pack),1,2.99,10/15/2019 16:28,"817 South St, Los Angeles, CA 90001"
275776,AA Batteries (4-pack),2,3.84,10/2/2019 18:22,"974 1st St, San Francisco, CA 94016"
275777,USB-C Charging Cable,1,11.95,10/8/2019 11:30,"197 Walnut St, New York City, NY 10001"
275778,AAA Batteries (4-pack),1,2.99,10/4/2019 9:09,"119 Jackson St, Los Angeles, CA 90001"
275779,AA Batteries (4-pack),2,3.84,10/27/2019 22:03,"569 10th St, New York City, NY 10001"
275780,Vareebadd Phone,1,400,10/19/2019 6:29,"624 Madison St, New York City, NY 10001"
275780,USB-C Charging Cable,1,11.95,10/19/2019 6:29,"624 Madison St, New York City, NY 10001"
275781,Lightning Charging Cable,1,14.95,10/12/2019 2:49,"460 14th St, Atlanta, GA 30301"
275782,Vareebadd Phone,1,400,10/18/2019 20:23,"927 Adams St, Boston, MA 02215"
275783,AAA Batteries (4-pack),1,2.99,10/19/2019 22:26,"443 Church St, Seattle, WA 98101"
275784,Vareebadd Phone,1,400,10/18/2019 17:44,"2 11th St, San Francisco, CA 94016"
275785,Google Phone,1,600,10/20/2019 19:17,"748 8th St, New York City, NY 10001"
275786,34in Ultrawide Monitor,1,379.99,10/23/2019 13:04,"872 Pine St, Portland, OR 97035"
275787,Lightning Charging Cable,1,14.95,10/22/2019 11:11,"783 Sunset St, Portland, OR 97035"
275788,AA Batteries (4-pack),1,3.84,10/30/2019 12:24,"996 Jackson St, San Francisco, CA 94016"
275789,20in Monitor,1,109.99,10/4/2019 8:40,"747 Center St, Dallas, TX 75001"
275790,iPhone,1,700,10/8/2019 14:43,"686 Walnut St, Boston, MA 02215"
275790,Apple Airpods Headphones,1,150,10/8/2019 14:43,"686 Walnut St, Boston, MA 02215"
275791,ThinkPad Laptop,1,999.99,10/12/2019 17:59,"630 Jefferson St, Seattle, WA 98101"
275792,Lightning Charging Cable,1,14.95,10/21/2019 18:57,"783 Jackson St, Seattle, WA 98101"
275793,AA Batteries (4-pack),1,3.84,10/9/2019 9:10,"490 Cherry St, Austin, TX 73301"
275794,USB-C Charging Cable,2,11.95,10/18/2019 0:53,"856 7th St, Boston, MA 02215"
275795,Google Phone,1,600,10/16/2019 8:11,"710 Adams St, New York City, NY 10001"
275796,AAA Batteries (4-pack),1,2.99,10/28/2019 10:20,"495 14th St, Los Angeles, CA 90001"
275797,Lightning Charging Cable,1,14.95,10/2/2019 20:16,"211 West St, Boston, MA 02215"
275798,AAA Batteries (4-pack),1,2.99,10/31/2019 8:41,"526 Adams St, San Francisco, CA 94016"
275799,27in 4K Gaming Monitor,1,389.99,10/27/2019 19:18,"285 Washington St, Boston, MA 02215"
275800,34in Ultrawide Monitor,1,379.99,10/10/2019 0:59,"414 13th St, Dallas, TX 75001"
275801,27in FHD Monitor,1,149.99,10/18/2019 16:17,"169 5th St, New York City, NY 10001"
275801,Lightning Charging Cable,1,14.95,10/18/2019 16:17,"169 5th St, New York City, NY 10001"
275802,AA Batteries (4-pack),1,3.84,10/10/2019 10:47,"143 Dogwood St, San Francisco, CA 94016"
275803,Macbook Pro Laptop,1,1700,10/15/2019 12:39,"628 Forest St, Dallas, TX 75001"
275804,27in FHD Monitor,1,149.99,10/10/2019 22:59,"783 Maple St, Boston, MA 02215"
275805,Wired Headphones,1,11.99,10/17/2019 11:57,"763 14th St, Seattle, WA 98101"
275806,Bose SoundSport Headphones,1,99.99,10/15/2019 7:48,"819 Wilson St, Boston, MA 02215"
275807,AA Batteries (4-pack),1,3.84,10/5/2019 16:28,"377 8th St, Dallas, TX 75001"
275808,Google Phone,1,600,10/13/2019 17:01,"777 Lincoln St, Boston, MA 02215"
275809,Lightning Charging Cable,1,14.95,10/7/2019 14:23,"157 13th St, Atlanta, GA 30301"
275810,AA Batteries (4-pack),2,3.84,10/24/2019 12:30,"678 Walnut St, Los Angeles, CA 90001"
275811,AA Batteries (4-pack),1,3.84,10/27/2019 20:28,"939 Washington St, Portland, OR 97035"
275812,USB-C Charging Cable,1,11.95,10/10/2019 23:11,"806 10th St, Los Angeles, CA 90001"
275813,20in Monitor,1,109.99,10/1/2019 12:55,"808 Madison St, New York City, NY 10001"
275814,Lightning Charging Cable,1,14.95,10/2/2019 20:46,"225 Lake St, San Francisco, CA 94016"
275815,Apple Airpods Headphones,1,150,10/5/2019 11:22,"103 2nd St, Austin, TX 73301"
275816,Bose SoundSport Headphones,1,99.99,10/2/2019 10:32,"499 Elm St, San Francisco, CA 94016"
275817,27in 4K Gaming Monitor,1,389.99,10/2/2019 13:54,"802 Elm St, Boston, MA 02215"
275818,Lightning Charging Cable,1,14.95,10/24/2019 18:16,"139 5th St, Boston, MA 02215"
275818,ThinkPad Laptop,1,999.99,10/24/2019 18:16,"139 5th St, Boston, MA 02215"
275819,AA Batteries (4-pack),1,3.84,10/6/2019 18:53,"493 14th St, Seattle, WA 98101"
275820,Apple Airpods Headphones,1,150,10/28/2019 21:41,"617 Cherry St, Portland, ME 04101"
275821,Lightning Charging Cable,1,14.95,10/26/2019 19:35,"467 Highland St, Los Angeles, CA 90001"
275822,Wired Headphones,1,11.99,10/3/2019 14:18,"140 2nd St, Seattle, WA 98101"
275823,Apple Airpods Headphones,1,150,10/27/2019 19:02,"441 2nd St, Los Angeles, CA 90001"
275824,Lightning Charging Cable,1,14.95,10/11/2019 13:26,"160 Lake St, San Francisco, CA 94016"
275825,Google Phone,1,600,10/1/2019 6:38,"809 Main St, San Francisco, CA 94016"
275826,USB-C Charging Cable,1,11.95,10/4/2019 4:40,"99 5th St, Seattle, WA 98101"
275827,AA Batteries (4-pack),3,3.84,10/3/2019 23:36,"939 Lincoln St, Seattle, WA 98101"
275828,USB-C Charging Cable,1,11.95,10/23/2019 13:32,"479 Wilson St, New York City, NY 10001"
275829,USB-C Charging Cable,1,11.95,10/3/2019 20:26,"816 9th St, San Francisco, CA 94016"
275830,USB-C Charging Cable,1,11.95,10/18/2019 8:32,"744 11th St, Dallas, TX 75001"
275831,27in FHD Monitor,1,149.99,10/26/2019 19:56,"337 Spruce St, Los Angeles, CA 90001"
275832,Flatscreen TV,1,300,10/17/2019 12:46,"127 2nd St, Austin, TX 73301"
275833,ThinkPad Laptop,1,999.99,10/5/2019 21:06,"431 Ridge St, San Francisco, CA 94016"
275834,Lightning Charging Cable,1,14.95,10/29/2019 8:38,"132 Forest St, San Francisco, CA 94016"
275835,USB-C Charging Cable,1,11.95,10/21/2019 1:58,"300 Willow St, San Francisco, CA 94016"
275836,Apple Airpods Headphones,1,150,10/9/2019 19:11,"416 Walnut St, Dallas, TX 75001"
275837,Bose SoundSport Headphones,1,99.99,10/20/2019 12:09,"150 Highland St, Boston, MA 02215"
275838,Lightning Charging Cable,1,14.95,10/17/2019 0:30,"418 9th St, Portland, OR 97035"
275839,Apple Airpods Headphones,1,150,10/3/2019 15:45,"590 Meadow St, Dallas, TX 75001"
275840,AA Batteries (4-pack),1,3.84,10/21/2019 17:23,"520 Cedar St, Seattle, WA 98101"
275841,Macbook Pro Laptop,1,1700,10/21/2019 19:01,"345 Pine St, Austin, TX 73301"
275842,27in 4K Gaming Monitor,1,389.99,10/29/2019 23:04,"975 Dogwood St, Los Angeles, CA 90001"
275843,Bose SoundSport Headphones,1,99.99,10/2/2019 16:10,"96 11th St, San Francisco, CA 94016"
275844,Google Phone,1,600,10/28/2019 13:51,"451 1st St, San Francisco, CA 94016"
275845,34in Ultrawide Monitor,1,379.99,10/18/2019 12:24,"8 1st St, San Francisco, CA 94016"
275846,AA Batteries (4-pack),2,3.84,10/10/2019 22:23,"258 9th St, Portland, OR 97035"
275847,Lightning Charging Cable,1,14.95,10/14/2019 11:24,"351 Maple St, New York City, NY 10001"
275848,34in Ultrawide Monitor,1,379.99,10/31/2019 13:39,"696 Hill St, San Francisco, CA 94016"
275849,27in 4K Gaming Monitor,1,389.99,10/26/2019 15:17,"444 Dogwood St, Boston, MA 02215"
275850,AAA Batteries (4-pack),1,2.99,10/6/2019 22:33,"998 Dogwood St, San Francisco, CA 94016"
275851,Apple Airpods Headphones,1,150,10/7/2019 16:27,"474 7th St, Los Angeles, CA 90001"
275852,34in Ultrawide Monitor,1,379.99,10/16/2019 12:44,"252 Center St, Portland, ME 04101"
275853,AAA Batteries (4-pack),1,2.99,10/14/2019 11:14,"118 Forest St, Dallas, TX 75001"
275854,27in FHD Monitor,1,149.99,10/31/2019 13:29,"234 2nd St, Dallas, TX 75001"
275855,Bose SoundSport Headphones,1,99.99,10/17/2019 14:19,"218 14th St, Dallas, TX 75001"
275856,AA Batteries (4-pack),1,3.84,10/2/2019 7:08,"960 Adams St, Boston, MA 02215"
275857,Lightning Charging Cable,1,14.95,10/24/2019 20:33,"865 Chestnut St, Dallas, TX 75001"
275858,Lightning Charging Cable,1,14.95,10/22/2019 13:00,"695 Wilson St, Seattle, WA 98101"
275859,USB-C Charging Cable,1,11.95,10/16/2019 14:53,"804 Highland St, Boston, MA 02215"
275860,Apple Airpods Headphones,1,150,10/29/2019 6:41,"151 Johnson St, San Francisco, CA 94016"
275861,Lightning Charging Cable,1,14.95,10/4/2019 13:59,"524 Washington St, San Francisco, CA 94016"
275862,27in 4K Gaming Monitor,1,389.99,10/7/2019 16:53,"450 Willow St, Boston, MA 02215"
275863,AAA Batteries (4-pack),1,2.99,10/6/2019 11:48,"251 Lincoln St, San Francisco, CA 94016"
275864,AA Batteries (4-pack),1,3.84,10/4/2019 19:53,"286 Hickory St, San Francisco, CA 94016"
275865,iPhone,1,700,10/1/2019 22:07,"476 11th St, Atlanta, GA 30301"
275866,AA Batteries (4-pack),1,3.84,10/6/2019 20:12,"944 Lake St, San Francisco, CA 94016"
275867,Lightning Charging Cable,1,14.95,10/31/2019 23:21,"726 2nd St, Los Angeles, CA 90001"
275868,AAA Batteries (4-pack),1,2.99,10/2/2019 12:36,"59 8th St, Portland, OR 97035"
275869,34in Ultrawide Monitor,1,379.99,10/26/2019 12:08,"189 13th St, San Francisco, CA 94016"
275870,AA Batteries (4-pack),1,3.84,10/17/2019 13:53,"812 Main St, New York City, NY 10001"
275871,Apple Airpods Headphones,1,150,10/19/2019 12:26,"877 Ridge St, Los Angeles, CA 90001"
275872,Apple Airpods Headphones,1,150,11/1/2019 1:11,"939 South St, Los Angeles, CA 90001"
275873,AA Batteries (4-pack),1,3.84,10/13/2019 17:33,"887 Chestnut St, Boston, MA 02215"
275874,20in Monitor,1,109.99,10/6/2019 15:46,"828 Forest St, Austin, TX 73301"
275875,Bose SoundSport Headphones,1,99.99,10/29/2019 8:05,"456 Cherry St, San Francisco, CA 94016"
275876,AA Batteries (4-pack),1,3.84,10/14/2019 9:51,"925 Elm St, Dallas, TX 75001"
275877,Wired Headphones,3,11.99,10/10/2019 20:26,"959 Adams St, Austin, TX 73301"
275878,Lightning Charging Cable,2,14.95,10/29/2019 10:12,"331 Main St, Atlanta, GA 30301"
275879,Google Phone,1,600,10/29/2019 15:19,"555 Madison St, Seattle, WA 98101"
275880,20in Monitor,1,109.99,10/8/2019 9:57,"553 7th St, Boston, MA 02215"
275881,Bose SoundSport Headphones,1,99.99,10/27/2019 21:14,"867 Lake St, Boston, MA 02215"
275882,AAA Batteries (4-pack),4,2.99,10/23/2019 17:49,"565 5th St, San Francisco, CA 94016"
275883,27in FHD Monitor,1,149.99,10/30/2019 18:27,"233 Elm St, Dallas, TX 75001"
275884,AAA Batteries (4-pack),1,2.99,10/31/2019 18:06,"54 Jefferson St, New York City, NY 10001"
275885,Lightning Charging Cable,1,14.95,10/5/2019 7:15,"904 Cherry St, San Francisco, CA 94016"
275886,iPhone,1,700,10/11/2019 12:17,"753 Cherry St, Portland, OR 97035"
275887,Flatscreen TV,1,300,10/9/2019 11:26,"749 14th St, San Francisco, CA 94016"
275888,Macbook Pro Laptop,1,1700,10/21/2019 12:53,"796 South St, Atlanta, GA 30301"
275889,Apple Airpods Headphones,1,150,10/26/2019 22:19,"838 Adams St, Los Angeles, CA 90001"
275890,USB-C Charging Cable,1,11.95,10/3/2019 18:35,"590 11th St, San Francisco, CA 94016"
275891,USB-C Charging Cable,1,11.95,10/3/2019 20:37,"999 Dogwood St, San Francisco, CA 94016"
275892,27in 4K Gaming Monitor,1,389.99,10/3/2019 18:28,"359 2nd St, Austin, TX 73301"
275893,USB-C Charging Cable,1,11.95,10/23/2019 8:27,"74 Lincoln St, San Francisco, CA 94016"
275894,20in Monitor,1,109.99,10/14/2019 15:04,"797 6th St, Boston, MA 02215"
275895,ThinkPad Laptop,1,999.99,10/29/2019 0:33,"351 Sunset St, San Francisco, CA 94016"
275896,27in 4K Gaming Monitor,1,389.99,10/21/2019 16:29,"314 Jefferson St, Los Angeles, CA 90001"
275897,Apple Airpods Headphones,1,150,10/16/2019 14:27,"550 Dogwood St, San Francisco, CA 94016"
275898,Bose SoundSport Headphones,1,99.99,10/6/2019 21:34,"445 10th St, San Francisco, CA 94016"
275899,AAA Batteries (4-pack),2,2.99,10/3/2019 18:25,"131 Jefferson St, Los Angeles, CA 90001"
275900,AAA Batteries (4-pack),2,2.99,10/18/2019 21:19,"508 5th St, Austin, TX 73301"
275901,Wired Headphones,1,11.99,10/6/2019 23:53,"914 4th St, New York City, NY 10001"
275902,Wired Headphones,1,11.99,10/18/2019 18:58,"49 14th St, Dallas, TX 75001"
275903,34in Ultrawide Monitor,1,379.99,10/27/2019 19:47,"877 12th St, Seattle, WA 98101"
275904,AAA Batteries (4-pack),3,2.99,10/8/2019 10:52,"427 14th St, Seattle, WA 98101"
275905,AAA Batteries (4-pack),1,2.99,10/21/2019 19:46,"219 Center St, San Francisco, CA 94016"
275906,AA Batteries (4-pack),1,3.84,10/2/2019 11:00,"931 Highland St, Atlanta, GA 30301"
275907,Bose SoundSport Headphones,1,99.99,10/4/2019 23:52,"254 Forest St, Dallas, TX 75001"
275908,LG Washing Machine,1,600,10/23/2019 23:03,"212 North St, San Francisco, CA 94016"
275909,Lightning Charging Cable,1,14.95,10/25/2019 20:36,"993 2nd St, Atlanta, GA 30301"
275910,27in FHD Monitor,1,149.99,10/5/2019 12:05,"155 1st St, Boston, MA 02215"
275910,Wired Headphones,1,11.99,10/5/2019 12:05,"155 1st St, Boston, MA 02215"
275911,Apple Airpods Headphones,1,150,10/29/2019 13:09,"88 Adams St, Los Angeles, CA 90001"
275912,USB-C Charging Cable,1,11.95,10/4/2019 21:39,"479 Forest St, Los Angeles, CA 90001"
275913,AAA Batteries (4-pack),1,2.99,10/10/2019 15:36,"106 Lincoln St, San Francisco, CA 94016"
275914,USB-C Charging Cable,1,11.95,10/19/2019 12:44,"376 Ridge St, Los Angeles, CA 90001"
275915,ThinkPad Laptop,1,999.99,10/22/2019 15:28,"653 Park St, Los Angeles, CA 90001"
275916,USB-C Charging Cable,1,11.95,10/22/2019 14:08,"474 West St, Austin, TX 73301"
275917,AA Batteries (4-pack),1,3.84,10/25/2019 11:25,"386 Hill St, Los Angeles, CA 90001"
275918,AAA Batteries (4-pack),1,2.99,10/27/2019 0:13,"447 Church St, San Francisco, CA 94016"
275919,27in 4K Gaming Monitor,1,389.99,10/14/2019 13:10,"312 Spruce St, New York City, NY 10001"
275920,AA Batteries (4-pack),1,3.84,10/26/2019 16:52,"628 Ridge St, New York City, NY 10001"
275921,Lightning Charging Cable,2,14.95,10/31/2019 7:05,"806 Hill St, Seattle, WA 98101"
275921,AA Batteries (4-pack),1,3.84,10/31/2019 7:05,"806 Hill St, Seattle, WA 98101"
275922,USB-C Charging Cable,1,11.95,10/30/2019 11:43,"101 Cherry St, Seattle, WA 98101"
275923,27in FHD Monitor,1,149.99,10/7/2019 8:50,"246 7th St, New York City, NY 10001"
275924,Lightning Charging Cable,1,14.95,10/11/2019 13:29,"622 14th St, Atlanta, GA 30301"
275925,Apple Airpods Headphones,1,150,10/8/2019 11:02,"980 West St, Boston, MA 02215"
275926,Vareebadd Phone,1,400,10/3/2019 8:33,"906 Elm St, Seattle, WA 98101"
275927,27in 4K Gaming Monitor,1,389.99,10/22/2019 0:21,"131 Dogwood St, Boston, MA 02215"
275928,AAA Batteries (4-pack),1,2.99,10/10/2019 18:32,"50 Forest St, Austin, TX 73301"
275929,AA Batteries (4-pack),1,3.84,10/28/2019 23:17,"677 8th St, San Francisco, CA 94016"
275930,AAA Batteries (4-pack),5,2.99,10/4/2019 13:51,"260 Walnut St, Dallas, TX 75001"
275931,USB-C Charging Cable,1,11.95,10/14/2019 20:55,"446 11th St, San Francisco, CA 94016"
275932,Lightning Charging Cable,1,14.95,10/20/2019 15:57,"401 Cedar St, San Francisco, CA 94016"
275933,Bose SoundSport Headphones,1,99.99,10/12/2019 16:02,"104 10th St, New York City, NY 10001"
275934,USB-C Charging Cable,1,11.95,10/10/2019 18:50,"671 6th St, Boston, MA 02215"
275935,Wired Headphones,1,11.99,10/27/2019 5:23,"80 Forest St, Seattle, WA 98101"
275936,Flatscreen TV,1,300,10/6/2019 17:06,"832 Hill St, Los Angeles, CA 90001"
275937,27in 4K Gaming Monitor,2,389.99,10/2/2019 12:02,"9 7th St, San Francisco, CA 94016"
275938,Bose SoundSport Headphones,1,99.99,10/21/2019 10:43,"521 Center St, Los Angeles, CA 90001"
275939,AAA Batteries (4-pack),1,2.99,10/23/2019 20:31,"698 Jefferson St, San Francisco, CA 94016"
275940,AA Batteries (4-pack),1,3.84,10/28/2019 11:40,"46 Hickory St, Los Angeles, CA 90001"
275941,27in FHD Monitor,1,149.99,10/31/2019 19:46,"763 North St, San Francisco, CA 94016"
275942,Wired Headphones,1,11.99,10/14/2019 11:48,"13 Lake St, Atlanta, GA 30301"
275943,34in Ultrawide Monitor,1,379.99,10/25/2019 20:49,"821 Lake St, Seattle, WA 98101"
275944,USB-C Charging Cable,1,11.95,10/1/2019 18:29,"472 Spruce St, Portland, ME 04101"
275945,Apple Airpods Headphones,1,150,10/3/2019 16:49,"942 Maple St, Dallas, TX 75001"
275946,27in FHD Monitor,1,149.99,10/6/2019 14:15,"845 12th St, Portland, OR 97035"
275947,27in FHD Monitor,1,149.99,10/26/2019 11:41,"795 9th St, New York City, NY 10001"
275948,Flatscreen TV,1,300,10/14/2019 19:09,"887 4th St, Atlanta, GA 30301"
